#,Date-Time (PDT),Ch: 1 - Temperature   (°C),Ch: 2 - RH   (%),Dew Point   (°C),Host Connected,Button Down,End of File
4472,04-17-2023 12:30:00,3.47,82.26,0.74,,,
4473,04-17-2023 12:40:00,3.47,84.03,1.03,,,
4474,04-17-2023 12:50:00,3.47,82.98,0.86,,,
4475,04-17-2023 13:00:00,3.49,80.46,0.45,,,
4476,04-17-2023 13:10:00,3.42,83.33,0.86,,,
4477,04-17-2023 13:20:00,3.53,84.16,1.11,,,
4478,04-17-2023 13:30:00,3.55,81.50,0.68,,,
4479,04-17-2023 13:40:00,3.48,82.48,0.79,,,
4480,04-17-2023 13:50:00,3.42,82.32,0.70,,,
4481,04-17-2023 14:00:00,3.46,82.17,0.71,,,
4482,04-17-2023 14:10:00,3.52,83.63,1.01,,,
4483,04-17-2023 14:20:00,3.46,83.30,0.90,,,
4484,04-17-2023 14:30:00,3.45,80.53,0.42,,,
4485,04-17-2023 14:40:00,3.38,83.05,0.78,,,
4486,04-17-2023 14:50:00,3.48,84.62,1.14,,,
4487,04-17-2023 15:00:00,3.54,81.46,0.66,,,
4488,04-17-2023 15:10:00,3.48,82.37,0.77,,,
4489,04-17-2023 15:20:00,3.40,82.48,0.70,,,
4490,04-17-2023 15:30:00,3.41,81.76,0.59,,,
4491,04-17-2023 15:40:00,3.47,83.65,0.97,,,
4492,04-17-2023 15:50:00,3.48,83.60,0.97,,,
4493,04-17-2023 16:00:00,3.44,80.28,0.37,,,
4494,04-17-2023 16:10:00,3.36,82.67,0.70,,,
4495,04-17-2023 16:20:00,3.48,85.03,1.21,,,
4496,04-17-2023 16:30:00,3.53,80.84,0.55,,,
4497,04-17-2023 16:40:00,3.42,82.26,0.68,,,
4498,04-17-2023 16:50:00,3.35,82.74,0.70,,,
4499,04-17-2023 17:00:00,3.40,81.94,0.61,,,
4500,04-17-2023 17:10:00,3.52,83.22,0.94,,,
4501,04-17-2023 17:20:00,3.48,83.82,1.01,,,
4502,04-17-2023 17:30:00,3.40,80.65,0.39,,,
4503,04-17-2023 17:40:00,3.34,83.38,0.80,,,
4504,04-17-2023 17:50:00,3.43,85.38,1.21,,,
4505,04-17-2023 18:00:00,3.52,81.65,0.68,,,
4506,04-17-2023 18:10:00,3.47,82.41,0.76,,,
4507,04-17-2023 18:20:00,3.36,83.39,0.82,,,
4508,04-17-2023 18:30:00,3.43,82.42,0.72,,,
4509,04-17-2023 18:40:00,3.53,83.39,0.98,,,
4510,04-17-2023 18:50:00,3.45,83.98,1.00,,,
4511,04-17-2023 19:00:00,3.40,80.93,0.44,,,
4512,04-17-2023 19:10:00,3.43,82.82,0.79,,,
4513,04-17-2023 19:20:00,3.47,85.31,1.24,,,
4514,04-17-2023 19:30:00,3.55,80.70,0.55,,,
4515,04-17-2023 19:40:00,3.47,82.26,0.74,,,
4516,04-17-2023 19:50:00,3.41,83.32,0.85,,,
4517,04-17-2023 20:00:00,3.45,81.91,0.66,,,
4518,04-17-2023 20:10:00,3.50,83.35,0.95,,,
4519,04-17-2023 20:20:00,3.04,88.26,1.29,,,
4520,04-17-2023 20:30:00,2.87,86.04,0.77,,,
4521,04-17-2023 20:40:00,2.79,89.51,1.23,,,
4522,04-17-2023 20:50:00,2.84,91.37,1.57,,,
4523,04-17-2023 21:00:00,2.87,88.60,1.18,,,
4524,04-17-2023 21:10:00,2.85,89.57,1.31,,,
4525,04-17-2023 21:20:00,2.79,90.21,1.34,,,
4526,04-17-2023 21:30:00,2.87,89.76,1.36,,,
4527,04-17-2023 21:40:00,2.87,90.76,1.51,,,
4528,04-17-2023 21:50:00,2.84,91.48,1.59,,,
4529,04-17-2023 22:00:00,2.83,88.96,1.19,,,
4530,04-17-2023 22:10:00,2.75,91.08,1.44,,,
4531,04-17-2023 22:20:00,2.84,92.38,1.73,,,
4532,04-17-2023 22:30:00,2.82,89.21,1.22,,,
4533,04-17-2023 22:40:00,2.79,90.31,1.36,,,
4534,04-17-2023 22:50:00,2.74,91.19,1.45,,,
4535,04-17-2023 23:00:00,2.86,90.17,1.41,,,
4536,04-17-2023 23:10:00,2.84,91.29,1.56,,,
4537,04-17-2023 23:20:00,2.78,91.97,1.60,,,
4538,04-17-2023 23:30:00,2.78,88.94,1.13,,,
4539,04-17-2023 23:40:00,2.78,91.13,1.47,,,
4540,04-17-2023 23:50:00,2.86,92.64,1.79,,,
4541,04-18-2023 00:00:00,2.84,88.77,1.17,,,
4542,04-18-2023 00:10:00,2.81,90.21,1.36,,,
4543,04-18-2023 00:20:00,2.72,90.77,1.36,,,
4544,04-18-2023 00:30:00,2.82,90.18,1.37,,,
4545,04-18-2023 00:40:00,2.89,91.35,1.62,,,
4546,04-18-2023 00:50:00,2.85,91.70,1.63,,,
4547,04-18-2023 01:00:00,2.79,88.67,1.10,,,
4548,04-18-2023 01:10:00,2.73,90.77,1.38,,,
4549,04-18-2023 01:20:00,2.83,92.78,1.78,,,
4550,04-18-2023 01:30:00,2.87,88.70,1.19,,,
4551,04-18-2023 01:40:00,2.81,89.96,1.33,,,
4552,04-18-2023 01:50:00,2.71,91.27,1.43,,,
4553,04-18-2023 02:00:00,2.81,89.94,1.32,,,
4554,04-18-2023 02:10:00,2.83,91.44,1.57,,,
4555,04-18-2023 02:20:00,2.79,91.94,1.61,,,
4556,04-18-2023 02:30:00,2.75,88.45,1.04,,,
4557,04-18-2023 02:40:00,2.79,90.87,1.44,,,
4558,04-18-2023 02:50:00,2.85,92.80,1.80,,,
4559,04-18-2023 03:00:00,2.85,88.89,1.20,,,
4560,04-18-2023 03:10:00,2.85,89.65,1.32,,,
4561,04-18-2023 03:20:00,2.75,91.33,1.48,,,
4562,04-18-2023 03:30:00,2.82,89.25,1.23,,,
4563,04-18-2023 03:40:00,2.85,90.50,1.45,,,
4564,04-18-2023 03:50:00,2.83,91.50,1.58,,,
4565,04-18-2023 04:00:00,2.83,87.68,0.99,,,
4566,04-18-2023 04:10:00,2.79,90.04,1.32,,,
4567,04-18-2023 04:20:00,2.89,92.50,1.80,,,
4568,04-18-2023 04:30:00,2.85,87.85,1.04,,,
4569,04-18-2023 04:40:00,2.86,89.38,1.29,,,
4570,04-18-2023 04:50:00,2.79,91.17,1.49,,,
4571,04-18-2023 05:00:00,2.87,88.97,1.23,,,
4572,04-18-2023 05:10:00,2.88,90.22,1.44,,,
4573,04-18-2023 05:20:00,2.83,91.51,1.58,,,
4574,04-18-2023 05:30:00,2.88,87.67,1.04,,,
4575,04-18-2023 05:40:00,2.90,90.01,1.43,,,
4576,04-18-2023 05:50:00,2.90,92.01,1.73,,,
4577,04-18-2023 06:00:00,2.89,88.10,1.12,,,
4578,04-18-2023 06:10:00,2.88,89.11,1.27,,,
4579,04-18-2023 06:20:00,2.82,90.61,1.44,,,
4580,04-18-2023 06:30:00,3.34,84.74,1.02,,,
4581,04-18-2023 06:40:00,3.52,83.97,1.06,,,
4582,04-18-2023 06:50:00,3.44,84.31,1.05,,,
4583,04-18-2023 07:00:00,3.41,81.37,0.52,,,
4584,04-18-2023 07:10:00,3.41,82.22,0.67,,,
4585,04-18-2023 07:20:00,3.47,84.17,1.06,,,
4586,04-18-2023 07:30:00,3.46,81.43,0.59,,,
4587,04-18-2023 07:40:00,3.46,80.97,0.51,,,
4588,04-18-2023 07:50:00,3.40,83.60,0.89,,,
4589,04-18-2023 08:00:00,3.44,82.66,0.77,,,
4590,04-18-2023 08:10:00,3.47,82.47,0.77,,,
4591,04-18-2023 08:20:00,3.43,83.63,0.92,,,
4592,04-18-2023 08:30:00,3.42,80.86,0.45,,,
4593,04-18-2023 08:40:00,3.41,81.93,0.62,,,
4594,04-18-2023 08:50:00,3.47,84.10,1.04,,,
4595,04-18-2023 09:00:00,3.45,81.94,0.66,,,
4596,04-18-2023 09:10:00,3.45,80.48,0.41,,,
4597,04-18-2023 09:20:00,3.38,83.26,0.81,,,
4598,04-18-2023 09:30:00,3.43,82.89,0.80,,,
4599,04-18-2023 09:40:00,3.53,82.03,0.75,,,
4600,04-18-2023 09:50:00,3.43,83.47,0.90,,,
4601,04-18-2023 10:00:00,3.41,81.03,0.47,,,
4602,04-18-2023 10:10:00,3.42,82.12,0.66,,,
4603,04-18-2023 10:20:00,3.49,83.86,1.02,,,
4604,04-18-2023 10:30:00,3.49,82.15,0.74,,,
4605,04-18-2023 10:40:00,3.48,80.40,0.43,,,
4606,04-18-2023 10:50:00,3.47,82.71,0.81,,,
4607,04-18-2023 11:00:00,3.57,83.00,0.96,,,
4608,04-18-2023 11:10:00,3.53,81.36,0.64,,,
4609,04-18-2023 11:20:00,3.47,82.86,0.84,,,
4610,04-18-2023 11:30:00,3.42,81.18,0.50,,,
4611,04-18-2023 11:40:00,3.42,81.69,0.59,,,
4612,04-18-2023 11:50:00,3.46,84.17,1.04,,,
4613,04-18-2023 12:00:00,3.52,82.71,0.85,,,
4614,04-18-2023 12:10:00,3.44,80.42,0.39,,,
4615,04-18-2023 12:20:00,3.36,83.18,0.79,,,
4616,04-18-2023 12:30:00,3.46,83.63,0.96,,,
4617,04-18-2023 12:40:00,3.49,81.66,0.66,,,
4618,04-18-2023 12:50:00,3.46,82.99,0.85,,,
4619,04-18-2023 13:00:00,3.39,81.81,0.58,,,
4620,04-18-2023 13:10:00,3.44,82.08,0.67,,,
4621,04-18-2023 13:20:00,3.52,83.77,1.03,,,
4622,04-18-2023 13:30:00,3.52,82.73,0.86,,,
4623,04-18-2023 13:40:00,3.49,80.16,0.40,,,
4624,04-18-2023 13:50:00,3.48,82.34,0.76,,,
4625,04-18-2023 14:00:00,3.53,83.96,1.07,,,
4626,04-18-2023 14:10:00,3.58,81.31,0.68,,,
4627,04-18-2023 14:20:00,3.53,82.34,0.80,,,
4628,04-18-2023 14:30:00,3.48,81.65,0.64,,,
4629,04-18-2023 14:40:00,3.47,81.55,0.62,,,
4630,04-18-2023 14:50:00,3.52,83.32,0.96,,,
4631,04-18-2023 15:00:00,3.46,83.24,0.89,,,
4632,04-18-2023 15:10:00,3.53,80.15,0.43,,,
4633,04-18-2023 15:20:00,3.48,82.27,0.75,,,
4634,04-18-2023 15:30:00,3.48,84.42,1.11,,,
4635,04-18-2023 15:40:00,3.57,80.76,0.58,,,
4636,04-18-2023 15:50:00,3.54,82.19,0.79,,,
4637,04-18-2023 16:00:00,3.44,82.04,0.67,,,
4638,04-18-2023 16:10:00,3.48,81.91,0.69,,,
4639,04-18-2023 16:20:00,3.50,83.64,1.00,,,
4640,04-18-2023 16:30:00,3.48,83.47,0.95,,,
4641,04-18-2023 16:40:00,3.47,80.38,0.42,,,
4642,04-18-2023 16:50:00,3.48,82.36,0.76,,,
4643,04-18-2023 17:00:00,3.48,84.76,1.16,,,
4644,04-18-2023 17:10:00,3.53,81.01,0.58,,,
4645,04-18-2023 17:20:00,3.52,81.78,0.70,,,
4646,04-18-2023 17:30:00,3.40,82.24,0.66,,,
4647,04-18-2023 17:40:00,3.43,81.63,0.59,,,
4648,04-18-2023 17:50:00,3.52,83.14,0.93,,,
4649,04-18-2023 18:00:00,3.49,83.36,0.94,,,
4650,04-18-2023 18:10:00,3.45,80.39,0.40,,,
4651,04-18-2023 18:20:00,3.44,82.36,0.72,,,
4652,04-18-2023 18:30:00,3.49,84.89,1.19,,,
4653,04-18-2023 18:40:00,3.54,80.86,0.56,,,
4654,04-18-2023 18:50:00,3.48,81.93,0.69,,,
4655,04-18-2023 19:00:00,3.39,82.94,0.77,,,
4656,04-18-2023 19:10:00,3.43,81.96,0.65,,,
4657,04-18-2023 19:20:00,3.47,83.37,0.92,,,
4658,04-18-2023 19:30:00,3.48,83.53,0.96,,,
4659,04-18-2023 19:40:00,3.42,80.41,0.37,,,
4660,04-18-2023 19:50:00,3.41,82.45,0.71,,,
4661,04-18-2023 20:00:00,3.49,84.94,1.20,,,
4662,04-18-2023 20:10:00,3.54,80.88,0.57,,,
4663,04-18-2023 20:20:00,3.01,86.50,0.98,,,
4664,04-18-2023 20:30:00,2.73,88.80,1.07,,,
4665,04-18-2023 20:40:00,2.84,88.31,1.10,,,
4666,04-18-2023 20:50:00,2.88,90.06,1.41,,,
4667,04-18-2023 21:00:00,2.88,90.86,1.54,,,
4668,04-18-2023 21:10:00,2.83,87.56,0.97,,,
4669,04-18-2023 21:20:00,2.78,90.18,1.33,,,
4670,04-18-2023 21:30:00,2.86,91.75,1.65,,,
4671,04-18-2023 21:40:00,2.89,87.93,1.09,,,
4672,04-18-2023 21:50:00,2.88,89.44,1.32,,,
4673,04-18-2023 22:00:00,2.81,90.18,1.36,,,
4674,04-18-2023 22:10:00,2.89,88.88,1.24,,,
4675,04-18-2023 22:20:00,2.86,90.63,1.48,,,
4676,04-18-2023 22:30:00,2.86,91.37,1.59,,,
4677,04-18-2023 22:40:00,2.82,87.79,1.00,,,
4678,04-18-2023 22:50:00,2.75,90.16,1.30,,,
4679,04-18-2023 23:00:00,2.86,92.19,1.72,,,
4680,04-18-2023 23:10:00,2.88,87.91,1.08,,,
4681,04-18-2023 23:20:00,2.86,89.54,1.31,,,
4682,04-18-2023 23:30:00,2.76,90.63,1.39,,,
4683,04-18-2023 23:40:00,2.88,89.06,1.26,,,
4684,04-18-2023 23:50:00,2.87,90.26,1.44,,,
4685,04-19-2023 00:00:00,2.84,91.37,1.57,,,
4686,04-19-2023 00:10:00,2.87,87.87,1.06,,,
4687,04-19-2023 00:20:00,2.78,90.10,1.31,,,
4688,04-19-2023 00:30:00,2.85,92.30,1.73,,,
4689,04-19-2023 00:40:00,2.85,88.12,1.08,,,
4690,04-19-2023 00:50:00,2.90,89.30,1.32,,,
4691,04-19-2023 01:00:00,2.75,90.57,1.37,,,
4692,04-19-2023 01:10:00,2.82,89.24,1.22,,,
4693,04-19-2023 01:20:00,2.94,90.62,1.55,,,
4694,04-19-2023 01:30:00,2.84,91.53,1.60,,,
4695,04-19-2023 01:40:00,2.82,87.73,0.99,,,
4696,04-19-2023 01:50:00,2.82,90.49,1.42,,,
4697,04-19-2023 02:00:00,2.86,92.29,1.74,,,
4698,04-19-2023 02:10:00,2.84,88.01,1.05,,,
4699,04-19-2023 02:20:00,2.84,89.35,1.26,,,
4700,04-19-2023 02:30:00,2.74,90.87,1.40,,,
4701,04-19-2023 02:40:00,2.79,89.72,1.27,,,
4702,04-19-2023 02:50:00,2.83,90.38,1.41,,,
4703,04-19-2023 03:00:00,2.82,91.66,1.60,,,
4704,04-19-2023 03:10:00,2.80,87.95,1.00,,,
4705,04-19-2023 03:20:00,2.71,90.38,1.29,,,
4706,04-19-2023 03:30:00,2.81,92.52,1.72,,,
4707,04-19-2023 03:40:00,2.83,88.27,1.08,,,
4708,04-19-2023 03:50:00,2.83,89.36,1.25,,,
4709,04-19-2023 04:00:00,2.71,90.82,1.36,,,
4710,04-19-2023 04:10:00,2.78,89.47,1.22,,,
4711,04-19-2023 04:20:00,2.84,90.41,1.43,,,
4712,04-19-2023 04:30:00,2.78,91.70,1.56,,,
4713,04-19-2023 04:40:00,2.80,87.64,0.95,,,
4714,04-19-2023 04:50:00,2.76,90.43,1.36,,,
4715,04-19-2023 05:00:00,2.86,92.72,1.80,,,
4716,04-19-2023 05:10:00,2.90,87.95,1.11,,,
4717,04-19-2023 05:20:00,2.82,89.32,1.24,,,
4718,04-19-2023 05:30:00,2.73,90.95,1.40,,,
4719,04-19-2023 05:40:00,2.82,89.15,1.21,,,
4720,04-19-2023 05:50:00,2.90,90.27,1.47,,,
4721,04-19-2023 06:00:00,2.83,91.56,1.59,,,
4722,04-19-2023 06:10:00,2.79,87.67,0.95,,,
4723,04-19-2023 06:20:00,2.80,90.40,1.38,,,
4724,04-19-2023 06:30:00,3.29,87.67,1.44,,,
4725,04-19-2023 06:40:00,3.44,82.28,0.71,,,
4726,04-19-2023 06:50:00,3.44,82.45,0.74,,,
4727,04-19-2023 07:00:00,3.34,84.19,0.93,,,
4728,04-19-2023 07:10:00,3.40,82.71,0.74,,,
4729,04-19-2023 07:20:00,3.46,83.19,0.88,,,
4730,04-19-2023 07:30:00,3.44,84.02,1.00,,,
4731,04-19-2023 07:40:00,3.40,81.12,0.47,,,
4732,04-19-2023 07:50:00,3.38,82.37,0.66,,,
4733,04-19-2023 08:00:00,3.45,84.16,1.03,,,
4734,04-19-2023 08:10:00,3.43,82.00,0.65,,,
4735,04-19-2023 08:20:00,3.40,81.48,0.53,,,
4736,04-19-2023 08:30:00,3.39,83.50,0.86,,,
4737,04-19-2023 08:40:00,3.43,82.67,0.76,,,
4738,04-19-2023 08:50:00,3.54,82.28,0.80,,,
4739,04-19-2023 09:00:00,3.45,83.78,0.97,,,
4740,04-19-2023 09:10:00,3.39,81.10,0.46,,,
4741,04-19-2023 09:20:00,3.39,82.39,0.67,,,
4742,04-19-2023 09:30:00,3.47,84.50,1.11,,,
4743,04-19-2023 09:40:00,3.48,81.82,0.67,,,
4744,04-19-2023 09:50:00,3.42,81.22,0.51,,,
4745,04-19-2023 10:00:00,3.41,83.47,0.88,,,
4746,04-19-2023 10:10:00,3.46,83.16,0.88,,,
4747,04-19-2023 10:20:00,3.53,82.08,0.76,,,
4748,04-19-2023 10:30:00,3.40,83.37,0.85,,,
4749,04-19-2023 10:40:00,3.41,81.19,0.49,,,
4750,04-19-2023 10:50:00,3.44,81.85,0.64,,,
4751,04-19-2023 11:00:00,3.49,83.56,0.97,,,
4752,04-19-2023 11:10:00,3.46,82.52,0.77,,,
4753,04-19-2023 11:20:00,3.48,80.82,0.50,,,
4754,04-19-2023 11:30:00,3.38,83.65,0.88,,,
4755,04-19-2023 11:40:00,3.46,83.38,0.91,,,
4756,04-19-2023 11:50:00,3.50,82.64,0.83,,,
4757,04-19-2023 12:00:00,3.48,83.43,0.94,,,
4758,04-19-2023 12:10:00,3.43,81.48,0.56,,,
4759,04-19-2023 12:20:00,3.45,82.16,0.70,,,
4760,04-19-2023 12:30:00,3.53,83.72,1.03,,,
4761,04-19-2023 12:40:00,3.53,82.75,0.87,,,
4762,04-19-2023 12:50:00,3.45,81.01,0.50,,,
4763,04-19-2023 13:00:00,3.40,83.47,0.87,,,
4764,04-19-2023 13:10:00,3.43,84.07,1.00,,,
4765,04-19-2023 13:20:00,3.42,82.93,0.80,,,
4766,04-19-2023 13:30:00,3.36,83.81,0.89,,,
4767,04-19-2023 13:40:00,3.30,82.42,0.60,,,
4768,04-19-2023 13:50:00,3.35,82.96,0.74,,,
4769,04-19-2023 14:00:00,3.43,84.45,1.06,,,
4770,04-19-2023 14:10:00,3.41,83.70,0.91,,,
4771,04-19-2023 14:20:00,3.41,81.49,0.54,,,
4772,04-19-2023 14:30:00,3.35,83.69,0.86,,,
4773,04-19-2023 14:40:00,3.47,84.48,1.11,,,
4774,04-19-2023 14:50:00,3.54,82.08,0.77,,,
4775,04-19-2023 15:00:00,3.44,83.22,0.87,,,
4776,04-19-2023 15:10:00,3.33,82.88,0.70,,,
4777,04-19-2023 15:20:00,3.40,83.21,0.82,,,
4778,04-19-2023 15:30:00,3.43,84.70,1.10,,,
4779,04-19-2023 15:40:00,3.34,84.21,0.94,,,
4780,04-19-2023 15:50:00,3.38,81.50,0.51,,,
4781,04-19-2023 16:00:00,3.32,83.80,0.85,,,
4782,04-19-2023 16:10:00,3.38,85.41,1.16,,,
4783,04-19-2023 16:20:00,3.42,82.41,0.71,,,
4784,04-19-2023 16:30:00,3.32,83.62,0.82,,,
4785,04-19-2023 16:40:00,3.32,83.37,0.78,,,
4786,04-19-2023 16:50:00,3.36,83.01,0.76,,,
4787,04-19-2023 17:00:00,3.41,84.19,0.99,,,
4788,04-19-2023 17:10:00,3.40,84.53,1.04,,,
4789,04-19-2023 17:20:00,3.35,81.76,0.54,,,
4790,04-19-2023 17:30:00,3.33,83.83,0.86,,,
4791,04-19-2023 17:40:00,3.42,85.57,1.23,,,
4792,04-19-2023 17:50:00,3.44,82.08,0.67,,,
4793,04-19-2023 18:00:00,3.39,83.29,0.82,,,
4794,04-19-2023 18:10:00,3.35,83.43,0.82,,,
4795,04-19-2023 18:20:00,3.46,82.02,0.69,,,
4796,04-19-2023 18:30:00,3.53,83.30,0.96,,,
4797,04-19-2023 18:40:00,3.48,83.91,1.02,,,
4798,04-19-2023 18:50:00,3.50,80.81,0.52,,,
4799,04-19-2023 19:00:00,3.46,82.94,0.84,,,
4800,04-19-2023 19:10:00,3.46,85.30,1.23,,,
4801,04-19-2023 19:20:00,3.49,81.75,0.67,,,
4802,04-19-2023 19:30:00,3.48,82.64,0.81,,,
4803,04-19-2023 19:40:00,3.41,83.31,0.85,,,
4804,04-19-2023 19:50:00,3.46,82.07,0.69,,,
4805,04-19-2023 20:00:00,3.50,83.25,0.93,,,
4806,04-19-2023 20:10:00,3.44,84.19,1.03,,,
4807,04-19-2023 20:20:00,3.02,85.13,0.77,,,
4808,04-19-2023 20:30:00,2.84,89.19,1.24,,,
4809,04-19-2023 20:40:00,2.89,91.33,1.62,,,
4810,04-19-2023 20:50:00,2.93,88.50,1.21,,,
4811,04-19-2023 21:00:00,2.91,89.75,1.40,,,
4812,04-19-2023 21:10:00,2.82,90.43,1.41,,,
4813,04-19-2023 21:20:00,2.91,89.89,1.42,,,
4814,04-19-2023 21:30:00,2.88,90.97,1.55,,,
4815,04-19-2023 21:40:00,2.79,91.86,1.60,,,
4816,04-19-2023 21:50:00,2.80,89.21,1.20,,,
4817,04-19-2023 22:00:00,2.82,91.35,1.55,,,
4818,04-19-2023 22:10:00,2.90,92.41,1.80,,,
4819,04-19-2023 22:20:00,2.83,89.29,1.24,,,
4820,04-19-2023 22:30:00,2.84,90.55,1.45,,,
4821,04-19-2023 22:40:00,2.74,91.23,1.46,,,
4822,04-19-2023 22:50:00,2.85,90.51,1.45,,,
4823,04-19-2023 23:00:00,2.93,91.76,1.72,,,
4824,04-19-2023 23:10:00,2.89,91.90,1.71,,,
4825,04-19-2023 23:20:00,2.87,89.21,1.27,,,
4826,04-19-2023 23:30:00,2.86,91.39,1.60,,,
4827,04-19-2023 23:40:00,2.91,92.50,1.82,,,
4828,04-19-2023 23:50:00,2.85,89.28,1.26,,,
4829,04-20-2023 00:00:00,2.86,90.47,1.46,,,
4830,04-20-2023 00:10:00,2.75,91.57,1.52,,,
4831,04-20-2023 00:20:00,2.84,90.62,1.46,,,
4832,04-20-2023 00:30:00,2.88,91.44,1.63,,,
4833,04-20-2023 00:40:00,2.89,92.09,1.74,,,
4834,04-20-2023 00:50:00,2.83,88.94,1.19,,,
4835,04-20-2023 01:00:00,2.84,91.39,1.58,,,
4836,04-20-2023 01:10:00,2.89,92.61,1.82,,,
4837,04-20-2023 01:20:00,2.90,89.00,1.27,,,
4838,04-20-2023 01:30:00,2.84,90.46,1.43,,,
4839,04-20-2023 01:40:00,2.75,91.29,1.48,,,
4840,04-20-2023 01:50:00,2.89,90.01,1.42,,,
4841,04-20-2023 02:00:00,2.89,91.28,1.61,,,
4842,04-20-2023 02:10:00,2.84,91.96,1.66,,,
4843,04-20-2023 02:20:00,2.84,88.97,1.20,,,
4844,04-20-2023 02:30:00,2.89,91.12,1.59,,,
4845,04-20-2023 02:40:00,2.91,92.81,1.87,,,
4846,04-20-2023 02:50:00,2.90,89.34,1.32,,,
4847,04-20-2023 03:00:00,2.87,90.02,1.40,,,
4848,04-20-2023 03:10:00,2.78,91.40,1.51,,,
4849,04-20-2023 03:20:00,2.87,90.39,1.46,,,
4850,04-20-2023 03:30:00,2.94,91.29,1.66,,,
4851,04-20-2023 03:40:00,2.85,92.05,1.69,,,
4852,04-20-2023 03:50:00,2.82,88.85,1.16,,,
4853,04-20-2023 04:00:00,2.80,91.20,1.51,,,
4854,04-20-2023 04:10:00,2.88,93.00,1.86,,,
4855,04-20-2023 04:20:00,2.87,89.41,1.30,,,
4856,04-20-2023 04:30:00,2.82,90.21,1.37,,,
4857,04-20-2023 04:40:00,2.74,91.60,1.51,,,
4858,04-20-2023 04:50:00,2.85,90.63,1.47,,,
4859,04-20-2023 05:00:00,2.88,91.53,1.64,,,
4860,04-20-2023 05:10:00,2.84,92.09,1.68,,,
4861,04-20-2023 05:20:00,2.82,89.07,1.20,,,
4862,04-20-2023 05:30:00,2.81,91.16,1.51,,,
4863,04-20-2023 05:40:00,2.90,92.87,1.86,,,
4864,04-20-2023 05:50:00,2.88,88.96,1.24,,,
4865,04-20-2023 06:00:00,2.87,90.15,1.42,,,
4866,04-20-2023 06:10:00,2.78,91.67,1.55,,,
4867,04-20-2023 06:20:00,2.91,90.14,1.46,,,
4868,04-20-2023 06:30:00,3.35,86.71,1.35,,,
4869,04-20-2023 06:40:00,3.42,85.88,1.28,,,
4870,04-20-2023 06:50:00,3.38,82.34,0.66,,,
4871,04-20-2023 07:00:00,3.42,83.55,0.90,,,
4872,04-20-2023 07:10:00,3.46,85.60,1.28,,,
4873,04-20-2023 07:20:00,3.52,81.75,0.69,,,
4874,04-20-2023 07:30:00,3.48,82.28,0.75,,,
4875,04-20-2023 07:40:00,3.42,84.27,1.02,,,
4876,04-20-2023 07:50:00,3.48,82.88,0.85,,,
4877,04-20-2023 08:00:00,3.49,83.38,0.95,,,
4878,04-20-2023 08:10:00,3.49,84.27,1.09,,,
4879,04-20-2023 08:20:00,3.41,81.44,0.54,,,
4880,04-20-2023 08:30:00,3.40,82.76,0.75,,,
4881,04-20-2023 08:40:00,3.48,85.02,1.21,,,
4882,04-20-2023 08:50:00,3.47,82.07,0.71,,,
4883,04-20-2023 09:00:00,3.43,81.61,0.59,,,
4884,04-20-2023 09:10:00,3.35,84.74,1.03,,,
4885,04-20-2023 09:20:00,3.42,83.29,0.86,,,
4886,04-20-2023 09:30:00,3.48,83.33,0.93,,,
4887,04-20-2023 09:40:00,3.42,84.26,1.02,,,
4888,04-20-2023 09:50:00,3.38,81.84,0.57,,,
4889,04-20-2023 10:00:00,3.42,83.08,0.82,,,
4890,04-20-2023 10:10:00,3.44,84.85,1.14,,,
4891,04-20-2023 10:20:00,3.44,82.77,0.79,,,
4892,04-20-2023 10:30:00,3.36,82.05,0.60,,,
4893,04-20-2023 10:40:00,3.32,84.71,1.00,,,
4894,04-20-2023 10:50:00,3.44,83.71,0.95,,,
4895,04-20-2023 11:00:00,3.49,83.22,0.92,,,
4896,04-20-2023 11:10:00,3.40,83.90,0.94,,,
4897,04-20-2023 11:20:00,3.35,81.94,0.57,,,
4898,04-20-2023 11:30:00,3.38,83.16,0.79,,,
4899,04-20-2023 11:40:00,3.47,84.73,1.15,,,
4900,04-20-2023 11:50:00,3.44,82.99,0.83,,,
4901,04-20-2023 12:00:00,3.39,81.69,0.56,,,
4902,04-20-2023 12:10:00,3.31,84.86,1.01,,,
4903,04-20-2023 12:20:00,3.42,84.07,0.99,,,
4904,04-20-2023 12:30:00,3.44,83.17,0.86,,,
4905,04-20-2023 12:40:00,3.36,84.06,0.93,,,
4906,04-20-2023 12:50:00,3.28,82.23,0.54,,,
4907,04-20-2023 13:00:00,3.35,83.18,0.78,,,
4908,04-20-2023 13:10:00,3.43,84.81,1.12,,,
4909,04-20-2023 13:20:00,3.38,83.58,0.86,,,
4910,04-20-2023 13:30:00,3.32,81.94,0.54,,,
4911,04-20-2023 13:40:00,3.30,84.56,0.95,,,
4912,04-20-2023 13:50:00,3.40,84.58,1.05,,,
4913,04-20-2023 14:00:00,3.45,83.10,0.86,,,
4914,04-20-2023 14:10:00,3.40,84.04,0.96,,,
4915,04-20-2023 14:20:00,3.35,82.70,0.70,,,
4916,04-20-2023 14:30:00,3.41,83.00,0.80,,,
4917,04-20-2023 14:40:00,3.44,84.59,1.09,,,
4918,04-20-2023 14:50:00,3.41,83.88,0.95,,,
4919,04-20-2023 15:00:00,3.38,81.93,0.59,,,
4920,04-20-2023 15:10:00,3.32,84.37,0.94,,,
